latitude,longitude,ph,moisture,nitrogen,cec
3160500.000000001,2650750.0,80.0,288.0,59.0,150.0
3160500.000000001,2750750.0,79.0,292.0,105.0,131.0
3160500.000000001,2850750.0,79.0,272.0,57.0,150.0
3160500.000000001,2950750.0,81.0,285.0,57.0,133.0
3160500.000000001,3050750.0,83.0,289.0,58.0,137.0
3160500.000000001,3150750.0,81.0,284.0,96.0,153.0
3160500.000000001,3250750.0,82.0,301.0,66.0,153.0
3160500.000000001,3350750.0,80.0,282.0,96.0,140.0
3160500.000000001,3450750.0,81.0,295.0,73.0,173.0
3160500.000000001,3550750.0,81.0,295.0,49.0,168.0
3160500.000000001,3750750.0,79.0,288.0,107.0,150.0
3160500.000000001,3850750.0,78.0,296.0,136.0,164.0
3160500.000000001,3950750.0,81.0,291.0,94.0,162.0
3160500.000000001,4050750.0,81.0,301.0,66.0,148.0
3160500.000000001,4150750.0,80.0,304.0,58.0,143.0
3160500.000000001,4250750.0,80.0,307.0,54.0,142.0
3160500.000000001,4350750.0,80.0,303.0,73.0,134.0
3160500.000000001,4450750.0,80.0,322.0,100.0,140.0
3160500.000000001,4550750.0,79.0,319.0,86.0,153.0
3160500.000000001,4650750.0,79.0,329.0,82.0,166.0
3160500.000000001,4750750.0,79.0,336.0,89.0,172.0
3160500.000000001,4850750.0,79.0,337.0,87.0,177.0
3160500.000000001,4950750.0,79.0,336.0,114.0,178.0
3160500.000000001,5050750.0,80.0,317.0,72.0,162.0
3160500.000000001,5150750.0,77.0,306.0,77.0,148.0
3160500.000000001,5450750.0,78.0,322.0,95.0,247.0
3160500.000000001,5550750.0,79.0,311.0,196.0,246.0
3160500.000000001,5650750.0,80.0,327.0,252.0,289.0
3160500.000000001,5750750.0,80.0,332.0,186.0,309.0
3160500.000000001,5850750.0,79.0,328.0,193.0,212.0
3160500.000000001,5950750.0,79.0,309.0,105.0,189.0
3160500.000000001,6050750.0,79.0,311.0,135.0,163.0
3160500.000000001,6150750.0,79.0,299.0,93.0,186.0
3160500.000000001,6250750.0,80.0,305.0,71.0,158.0
3160500.000000001,6350750.0,81.0,300.0,63.0,185.0
3160500.000000001,6450750.0,79.0,309.0,67.0,154.0
3160500.000000001,6550750.0,81.0,311.0,50.0,137.0
3160500.000000001,6650750.0,82.0,301.0,49.0,148.0
3160500.000000001,6750750.0,82.0,295.0,54.0,166.0
3160500.000000001,6850750.0,79.0,302.0,73.0,192.0
3160500.000000001,6950750.0,80.0,342.0,88.0,197.0
3160500.000000001,7050750.0,81.0,338.0,92.0,145.0
3160500.000000001,7150750.0,82.0,298.0,129.0,148.0
3160500.000000001,7250750.0,80.0,333.0,100.0,134.0
3160500.000000001,7350750.0,81.0,316.0,52.0,162.0
3160500.000000001,7450750.0,80.0,317.0,79.0,140.0
3160500.000000001,7550750.0,80.0,320.0,92.0,139.0
3160500.000000001,7650750.0,81.0,324.0,60.0,148.0
3160500.000000001,7850750.0,74.0,359.0,116.0,203.0
3160500.000000001,7950750.0,78.0,329.0,109.0,160.0
3160500.000000001,8050750.0,75.0,354.0,144.0,186.0
3160500.000000001,8150750.0,73.0,333.0,147.0,123.0
3160500.000000001,8250750.0,65.0,362.0,210.0,155.0
3160500.000000001,8350750.0,66.0,375.0,188.0,169.0
3160500.000000001,8450750.0,61.0,369.0,235.0,209.0
3160500.000000001,8550750.0,58.0,402.0,576.0,225.0
3160500.000000001,8650750.0,66.0,371.0,552.0,291.0
3160500.000000001,8750750.0,67.0,360.0,419.0,272.0
3160500.000000001,8850750.0,74.0,362.0,311.0,370.0
3160500.000000001,8950750.0,73.0,355.0,291.0,326.0
3160500.000000001,9050750.0,77.0,361.0,166.0,253.0
3160500.000000001,9150750.0,72.0,361.0,257.0,167.0
3160500.000000001,9250750.0,70.0,378.0,364.0,208.0
3160500.000000001,9350750.0,71.0,391.0,352.0,266.0
3160500.000000001,9450750.0,78.0,355.0,171.0,139.0
3160500.000000001,9550750.0,56.0,366.0,551.0,233.0
3160500.000000001,9650750.0,56.0,390.0,715.0,210.0
3160500.000000001,9750750.0,54.0,414.0,732.0,200.0
3160500.000000001,9850750.0,56.0,399.0,622.0,232.0
3160500.000000001,9950750.0,64.0,384.0,562.0,265.0
3160500.000000001,10050750.0,58.0,391.0,615.0,213.0
3160500.000000001,10150750.0,64.0,442.0,500.0,210.0
3160500.000000001,10250750.0,60.0,433.0,535.0,229.0
3160500.000000001,10350750.0,59.0,418.0,710.0,208.0
3160500.000000001,10450750.0,58.0,444.0,665.0,290.0
3160500.000000001,10550750.0,55.0,427.0,582.0,332.0
3160500.000000001,10650750.0,57.0,417.0,312.0,264.0
3160500.000000001,10750750.0,57.0,413.0,343.0,226.0
3160500.000000001,10850750.0,52.0,444.0,352.0,221.0
3160500.000000001,10950750.0,54.0,430.0,391.0,220.0
3160500.000000001,11050750.0,59.0,442.0,432.0,213.0
3160500.000000001,11150750.0,60.0,422.0,450.0,212.0
3160500.000000001,11250750.0,59.0,408.0,630.0,216.0
3160500.000000001,11350750.0,60.0,393.0,296.0,192.0
3160500.000000001,11550750.0,58.0,399.0,255.0,206.0
3160500.000000001,11650750.0,58.0,386.0,211.0,204.0
3160500.000000001,11850750.0,52.0,388.0,118.0,116.0
3160500.000000001,11950750.0,53.0,384.0,129.0,132.0
3160500.000000001,12050750.0,48.0,404.0,452.0,201.0
3160500.000000001,12150750.0,60.0,401.0,293.0,205.0
3160500.000000001,12250750.0,53.0,412.0,404.0,234.0
3060500.000000001,-12549250.0,80.0,298.0,51.0,168.0
3060500.000000001,-12449250.0,84.0,278.0,57.0,160.0
3060500.000000001,-12349250.0,80.0,300.0,102.0,138.0
3060500.000000001,-12149250.0,80.0,360.0,150.0,172.0
3060500.000000001,-12049250.0,71.0,342.0,297.0,204.0
3060500.000000001,-11949250.0,68.0,353.0,474.0,224.0
3060500.000000001,-11849250.0,58.0,369.0,267.0,235.0
3060500.000000001,-11749250.0,75.0,357.0,163.0,226.0
3060500.000000001,-11649250.0,82.0,330.0,131.0,235.0
3060500.000000001,-11549250.0,81.0,343.0,184.0,208.0
3060500.000000001,-11449250.0,82.0,326.0,115.0,171.0
3060500.000000001,-11349250.0,82.0,338.0,168.0,185.0
3060500.000000001,-11249250.0,81.0,346.0,128.0,243.0
3060500.000000001,-11149250.0,81.0,310.0,130.0,184.0
3060500.000000001,-11049250.0,77.0,356.0,174.0,204.0
3060500.000000001,-10949250.0,69.0,359.0,173.0,177.0
3060500.000000001,-9349250.0,54.0,287.0,1640.0,210.0
3060500.000000001,-9249250.0,55.0,366.0,1381.0,280.0
3060500.000000001,-849250.0,81.0,294.0,105.0,144.0
3060500.000000001,-749250.0,81.0,313.0,76.0,175.0
3060500.000000001,-649250.0,82.0,313.0,60.0,183.0
3060500.000000001,-549250.0,83.0,308.0,186.0,192.0
3060500.000000001,-449250.0,82.0,311.0,116.0,205.0
3060500.000000001,-349250.0,81.0,308.0,117.0,200.0
3060500.000000001,-249250.0,81.0,301.0,106.0,171.0
3060500.000000001,-149250.0,81.0,287.0,133.0,202.0
3060500.000000001,-49250.0,81.0,299.0,107.0,244.0
3060500.000000001,50750.0,82.0,277.0,84.0,320.0
3060500.000000001,150750.0,82.0,297.0,80.0,259.0
3060500.000000001,250750.0,84.0,292.0,91.0,243.0
3060500.000000001,350750.0,84.0,296.0,89.0,247.0
3060500.000000001,450750.0,84.0,307.0,89.0,261.0
3060500.000000001,550750.0,84.0,310.0,59.0,281.0
3060500.000000001,650750.0,84.0,308.0,56.0,195.0
3060500.000000001,750750.0,85.0,312.0,91.0,284.0
3060500.000000001,850750.0,85.0,326.0,95.0,274.0
3060500.000000001,950750.0,81.0,309.0,78.0,248.0
3060500.000000001,1050750.0,84.0,313.0,91.0,191.0
3060500.000000001,1150750.0,85.0,309.0,93.0,145.0
3060500.000000001,1250750.0,84.0,310.0,89.0,123.0
3060500.000000001,1350750.0,84.0,307.0,96.0,148.0
3060500.000000001,1450750.0,81.0,304.0,93.0,143.0
3060500.000000001,1550750.0,83.0,303.0,60.0,148.0
3060500.000000001,1650750.0,84.0,308.0,93.0,129.0
3060500.000000001,1750750.0,83.0,310.0,63.0,149.0
3060500.000000001,1850750.0,82.0,320.0,104.0,133.0
3060500.000000001,1950750.0,83.0,326.0,109.0,165.0
3060500.000000001,2050750.0,84.0,311.0,64.0,142.0
3060500.000000001,2150750.0,83.0,313.0,59.0,136.0
3060500.000000001,2250750.0,82.0,302.0,78.0,140.0
3060500.000000001,2350750.0,81.0,301.0,116.0,152.0
3060500.000000001,2450750.0,81.0,300.0,106.0,125.0
3060500.000000001,2550750.0,81.0,288.0,110.0,127.0
3060500.000000001,2650750.0,81.0,281.0,147.0,143.0
3060500.000000001,2750750.0,82.0,302.0,102.0,127.0
3060500.000000001,2850750.0,82.0,301.0,96.0,139.0
3060500.000000001,2950750.0,82.0,291.0,60.0,152.0
3060500.000000001,3050750.0,82.0,276.0,99.0,152.0
3060500.000000001,3150750.0,83.0,291.0,67.0,159.0
3060500.000000001,3250750.0,81.0,277.0,107.0,157.0
3060500.000000001,3350750.0,82.0,277.0,100.0,162.0
3060500.000000001,3450750.0,81.0,294.0,71.0,169.0
3060500.000000001,3550750.0,81.0,306.0,64.0,163.0
3060500.000000001,3650750.0,79.0,303.0,65.0,164.0
3060500.000000001,3950750.0,79.0,284.0,105.0,143.0
3060500.000000001,4050750.0,81.0,302.0,53.0,156.0
3060500.000000001,4150750.0,80.0,287.0,53.0,131.0
3060500.000000001,4250750.0,80.0,296.0,89.0,147.0
3060500.000000001,4350750.0,80.0,301.0,64.0,141.0
3060500.000000001,4450750.0,80.0,315.0,91.0,157.0
3060500.000000001,4550750.0,79.0,327.0,135.0,152.0
3060500.000000001,4650750.0,79.0,333.0,104.0,165.0
3060500.000000001,4750750.0,79.0,337.0,85.0,183.0
3060500.000000001,4850750.0,79.0,341.0,100.0,208.0
3060500.000000001,4950750.0,79.0,317.0,74.0,176.0
3060500.000000001,5050750.0,80.0,317.0,79.0,165.0
3060500.000000001,5150750.0,79.0,310.0,55.0,138.0
3060500.000000001,5650750.0,80.0,317.0,111.0,225.0
3060500.000000001,5750750.0,81.0,310.0,194.0,240.0
3060500.000000001,5850750.0,80.0,312.0,198.0,214.0
3060500.000000001,5950750.0,76.0,311.0,264.0,193.0
3060500.000000001,6050750.0,78.0,299.0,172.0,193.0
3060500.000000001,6150750.0,79.0,331.0,85.0,193.0
3060500.000000001,6250750.0,80.0,295.0,54.0,168.0
3060500.000000001,6350750.0,80.0,304.0,56.0,158.0
3060500.000000001,6450750.0,80.0,311.0,53.0,172.0
3060500.000000001,6550750.0,79.0,306.0,113.0,163.0
3060500.000000001,6650750.0,82.0,304.0,52.0,148.0
3060500.000000001,6750750.0,82.0,302.0,54.0,151.0
3060500.000000001,6850750.0,80.0,307.0,53.0,182.0
3060500.000000001,6950750.0,77.0,322.0,176.0,213.0
3060500.000000001,7050750.0,81.0,324.0,79.0,182.0
3060500.000000001,7150750.0,81.0,320.0,100.0,128.0
3060500.000000001,7250750.0,80.0,298.0,46.0,134.0
3060500.000000001,7350750.0,80.0,288.0,33.0,97.0
3060500.000000001,7450750.0,81.0,308.0,43.0,87.0
3060500.000000001,7550750.0,80.0,335.0,56.0,122.0
3060500.000000001,7650750.0,77.0,316.0,71.0,221.0
3060500.000000001,7750750.0,79.0,331.0,64.0,196.0
3060500.000000001,7850750.0,75.0,339.0,97.0,266.0
3060500.000000001,7950750.0,77.0,356.0,111.0,185.0
3060500.000000001,8050750.0,79.0,321.0,125.0,142.0
3060500.000000001,8150750.0,87.0,332.0,140.0,137.0
3060500.000000001,8250750.0,75.0,348.0,151.0,230.0
3060500.000000001,8350750.0,72.0,334.0,137.0,121.0
3060500.000000001,8450750.0,70.0,367.0,137.0,139.0
3060500.000000001,8550750.0,70.0,365.0,125.0,133.0
3060500.000000001,8650750.0,64.0,364.0,153.0,140.0
3060500.000000001,8750750.0,59.0,356.0,212.0,153.0
3060500.000000001,8850750.0,59.0,375.0,317.0,175.0
3060500.000000001,8950750.0,55.0,388.0,473.0,208.0
3060500.000000001,9050750.0,53.0,415.0,765.0,240.0
3060500.000000001,9150750.0,67.0,394.0,411.0,294.0
3060500.000000001,9250750.0,54.0,413.0,1014.0,226.0
3060500.000000001,9350750.0,56.0,417.0,493.0,232.0
3060500.000000001,9450750.0,56.0,426.0,594.0,229.0
3060500.000000001,9550750.0,52.0,397.0,541.0,200.0
3060500.000000001,9650750.0,54.0,391.0,409.0,220.0
3060500.000000001,9750750.0,57.0,392.0,282.0,174.0
3060500.000000001,9850750.0,53.0,348.0,354.0,180.0
3060500.000000001,9950750.0,55.0,411.0,749.0,280.0
3060500.000000001,10050750.0,52.0,383.0,1304.0,201.0
3060500.000000001,10150750.0,60.0,414.0,442.0,267.0
3060500.000000001,10250750.0,56.0,448.0,564.0,233.0
3060500.000000001,10350750.0,65.0,440.0,453.0,203.0
3060500.000000001,10450750.0,58.0,430.0,464.0,206.0
3060500.000000001,10550750.0,58.0,412.0,568.0,200.0
3060500.000000001,10650750.0,64.0,425.0,433.0,261.0
3060500.000000001,10750750.0,59.0,419.0,394.0,265.0
3060500.000000001,10850750.0,55.0,440.0,318.0,235.0
3060500.000000001,10950750.0,55.0,433.0,405.0,212.0
3060500.000000001,11050750.0,60.0,443.0,513.0,218.0
3060500.000000001,11150750.0,60.0,403.0,555.0,230.0
3060500.000000001,11250750.0,55.0,412.0,547.0,222.0
3060500.000000001,11350750.0,65.0,403.0,529.0,208.0
3060500.000000001,11450750.0,57.0,391.0,236.0,195.0
3060500.000000001,11550750.0,56.0,390.0,265.0,228.0
3060500.000000001,11650750.0,50.0,379.0,459.0,247.0
3060500.000000001,11750750.0,55.0,381.0,231.0,180.0
3060500.000000001,11850750.0,52.0,372.0,253.0,218.0
3060500.000000001,11950750.0,49.0,388.0,201.0,162.0
3060500.000000001,12050750.0,51.0,395.0,274.0,151.0
3060500.000000001,12150750.0,53.0,392.0,354.0,187.0
3060500.000000001,12250750.0,54.0,392.0,408.0,204.0
2960500.000000001,-12349250.0,80.0,328.0,169.0,178.0
2960500.000000001,-12049250.0,77.0,349.0,126.0,178.0
2960500.000000001,-11949250.0,65.0,367.0,569.0,219.0
2960500.000000001,-11849250.0,64.0,373.0,468.0,223.0
2960500.000000001,-11749250.0,65.0,361.0,253.0,226.0
2960500.000000001,-11649250.0,76.0,327.0,163.0,228.0
2960500.000000001,-11549250.0,85.0,336.0,137.0,196.0
2960500.000000001,-11449250.0,84.0,323.0,137.0,199.0
2960500.000000001,-11349250.0,82.0,335.0,124.0,180.0
2960500.000000001,-11249250.0,83.0,334.0,136.0,181.0
2960500.000000001,-11149250.0,80.0,361.0,180.0,197.0
2960500.000000001,-10949250.0,71.0,245.0,165.0,109.0
2960500.000000001,-9349250.0,58.0,323.0,1317.0,320.0
2960500.000000001,-9249250.0,60.0,368.0,1137.0,243.0
2960500.000000001,-949250.0,81.0,280.0,206.0,127.0
2960500.000000001,-849250.0,83.0,284.0,125.0,157.0
2960500.000000001,-749250.0,82.0,306.0,153.0,140.0
2960500.000000001,-649250.0,83.0,303.0,117.0,155.0
2960500.000000001,-549250.0,83.0,307.0,116.0,217.0
2960500.000000001,-449250.0,82.0,306.0,110.0,173.0
2960500.000000001,-349250.0,82.0,303.0,110.0,220.0
2960500.000000001,-249250.0,81.0,293.0,153.0,308.0
2960500.000000001,-149250.0,82.0,288.0,78.0,332.0
2960500.000000001,-49250.0,84.0,289.0,107.0,356.0
2960500.000000001,50750.0,83.0,300.0,109.0,317.0
2960500.000000001,150750.0,82.0,302.0,117.0,250.0
2960500.000000001,250750.0,81.0,295.0,90.0,244.0
2960500.000000001,350750.0,82.0,275.0,92.0,233.0
2960500.000000001,450750.0,83.0,304.0,54.0,250.0
2960500.000000001,550750.0,83.0,299.0,90.0,250.0
2960500.000000001,650750.0,83.0,302.0,90.0,226.0
2960500.000000001,750750.0,83.0,308.0,86.0,235.0
2960500.000000001,850750.0,83.0,300.0,61.0,239.0
2960500.000000001,950750.0,81.0,304.0,105.0,261.0
2960500.000000001,1050750.0,81.0,298.0,104.0,252.0
2960500.000000001,1150750.0,84.0,296.0,62.0,225.0
2960500.000000001,1250750.0,85.0,310.0,54.0,170.0
2960500.000000001,1350750.0,84.0,312.0,69.0,146.0
2960500.000000001,1450750.0,84.0,316.0,89.0,148.0
2960500.000000001,1550750.0,83.0,308.0,56.0,157.0
2960500.000000001,1650750.0,83.0,303.0,54.0,136.0
2960500.000000001,1750750.0,84.0,289.0,101.0,131.0
2960500.000000001,1850750.0,82.0,300.0,112.0,145.0
2960500.000000001,1950750.0,82.0,310.0,108.0,153.0
2960500.000000001,2050750.0,83.0,298.0,74.0,152.0
2960500.000000001,2150750.0,82.0,304.0,58.0,145.0
2960500.000000001,2250750.0,82.0,308.0,111.0,129.0
2960500.000000001,2350750.0,82.0,300.0,120.0,146.0
2960500.000000001,2450750.0,82.0,301.0,108.0,135.0
2960500.000000001,2550750.0,80.0,273.0,122.0,135.0
2960500.000000001,2650750.0,81.0,288.0,80.0,140.0
2960500.000000001,2750750.0,82.0,297.0,86.0,134.0
2960500.000000001,2850750.0,82.0,303.0,100.0,143.0
2960500.000000001,2950750.0,83.0,303.0,116.0,156.0
2960500.000000001,3050750.0,83.0,299.0,94.0,145.0
2960500.000000001,3150750.0,83.0,300.0,94.0,132.0
2960500.000000001,3250750.0,83.0,311.0,109.0,156.0
2960500.000000001,3350750.0,81.0,296.0,100.0,144.0
2960500.000000001,3450750.0,82.0,281.0,99.0,167.0
2960500.000000001,3550750.0,81.0,303.0,65.0,172.0
2960500.000000001,3650750.0,81.0,295.0,81.0,159.0
2960500.000000001,4050750.0,79.0,301.0,101.0,168.0
2960500.000000001,4150750.0,78.0,285.0,72.0,140.0
2960500.000000001,4250750.0,81.0,312.0,73.0,145.0
2960500.000000001,4350750.0,81.0,301.0,58.0,151.0
2960500.000000001,4450750.0,80.0,305.0,78.0,139.0
2960500.000000001,4550750.0,80.0,315.0,116.0,158.0
2960500.000000001,4650750.0,79.0,324.0,110.0,139.0
2960500.000000001,4750750.0,79.0,328.0,92.0,157.0
2960500.000000001,4850750.0,79.0,328.0,80.0,175.0
2960500.000000001,4950750.0,79.0,329.0,82.0,188.0
2960500.000000001,5050750.0,79.0,325.0,77.0,165.0
2960500.000000001,5150750.0,80.0,326.0,61.0,172.0
2960500.000000001,5250750.0,80.0,289.0,91.0,150.0
2960500.000000001,6050750.0,79.0,296.0,234.0,166.0
2960500.000000001,6150750.0,78.0,306.0,168.0,191.0
2960500.000000001,6250750.0,78.0,312.0,132.0,207.0
2960500.000000001,6350750.0,78.0,312.0,125.0,195.0
2960500.000000001,6450750.0,80.0,313.0,123.0,160.0
2960500.000000001,6550750.0,80.0,317.0,67.0,135.0
2960500.000000001,6650750.0,81.0,298.0,56.0,150.0
2960500.000000001,6750750.0,79.0,309.0,92.0,161.0
2960500.000000001,6850750.0,81.0,306.0,79.0,153.0
2960500.000000001,6950750.0,76.0,327.0,136.0,163.0
2960500.000000001,7050750.0,80.0,304.0,77.0,172.0
2960500.000000001,7150750.0,81.0,339.0,93.0,125.0
2960500.000000001,7250750.0,80.0,291.0,39.0,102.0
2960500.000000001,7350750.0,80.0,293.0,39.0,85.0
2960500.000000001,7450750.0,80.0,300.0,38.0,90.0
2960500.000000001,7550750.0,77.0,324.0,46.0,102.0
2960500.000000001,7650750.0,73.0,331.0,68.0,127.0
2960500.000000001,7750750.0,74.0,337.0,97.0,130.0
2960500.000000001,7850750.0,74.0,363.0,107.0,268.0
2960500.000000001,7950750.0,72.0,345.0,123.0,192.0
2960500.000000001,8050750.0,73.0,362.0,106.0,221.0
2960500.000000001,8150750.0,81.0,373.0,146.0,175.0
2960500.000000001,8250750.0,80.0,331.0,151.0,132.0
2960500.000000001,8350750.0,75.0,345.0,153.0,275.0
2960500.000000001,8450750.0,73.0,360.0,130.0,230.0
2960500.000000001,8550750.0,72.0,336.0,129.0,225.0
2960500.000000001,8650750.0,72.0,364.0,216.0,176.0
2960500.000000001,8750750.0,70.0,320.0,117.0,137.0
2960500.000000001,8850750.0,67.0,361.0,164.0,176.0
2960500.000000001,8950750.0,64.0,356.0,172.0,199.0
2960500.000000001,9050750.0,65.0,358.0,170.0,140.0
2960500.000000001,9150750.0,57.0,388.0,193.0,176.0
2960500.000000001,9250750.0,54.0,372.0,216.0,217.0
2960500.000000001,9350750.0,54.0,395.0,169.0,169.0
2960500.000000001,9450750.0,53.0,373.0,163.0,181.0
2960500.000000001,9550750.0,55.0,382.0,209.0,193.0
2960500.000000001,9650750.0,55.0,375.0,202.0,179.0
2960500.000000001,9750750.0,53.0,401.0,310.0,208.0
2960500.000000001,9850750.0,53.0,399.0,1242.0,220.0
2960500.000000001,9950750.0,53.0,364.0,626.0,198.0
2960500.000000001,10050750.0,51.0,376.0,581.0,210.0
2960500.000000001,10150750.0,54.0,403.0,988.0,192.0
2960500.000000001,10250750.0,61.0,413.0,471.0,251.0
2960500.000000001,10350750.0,61.0,376.0,418.0,199.0
2960500.000000001,10450750.0,69.0,407.0,270.0,194.0
2960500.000000001,10550750.0,58.0,435.0,400.0,210.0
2960500.000000001,10650750.0,62.0,437.0,464.0,226.0
2960500.000000001,10750750.0,58.0,424.0,596.0,236.0
2960500.000000001,10850750.0,61.0,443.0,514.0,260.0
2960500.000000001,10950750.0,58.0,471.0,369.0,196.0
2960500.000000001,11050750.0,59.0,453.0,419.0,228.0
2960500.000000001,11150750.0,55.0,414.0,548.0,210.0
2960500.000000001,11250750.0,54.0,421.0,579.0,213.0
2960500.000000001,11350750.0,62.0,389.0,557.0,232.0
2960500.000000001,11450750.0,57.0,392.0,242.0,203.0
2960500.000000001,11550750.0,55.0,386.0,336.0,215.0
2960500.000000001,11650750.0,58.0,390.0,201.0,193.0
2960500.000000001,11750750.0,55.0,384.0,247.0,203.0
2960500.000000001,11850750.0,50.0,386.0,368.0,199.0
2960500.000000001,11950750.0,52.0,361.0,248.0,157.0
2960500.000000001,12050750.0,50.0,376.0,356.0,158.0
2960500.000000001,12150750.0,54.0,399.0,360.0,184.0
2960500.000000001,12250750.0,55.0,392.0,451.0,215.0
2860500.000000001,-12049250.0,77.0,332.0,161.0,180.0
2860500.000000001,-11949250.0,73.0,345.0,177.0,208.0
2860500.000000001,-11849250.0,67.0,366.0,481.0,218.0
2860500.000000001,-11749250.0,59.0,367.0,294.0,235.0
2860500.000000001,-11649250.0,77.0,362.0,241.0,202.0
2860500.000000001,-11549250.0,77.0,351.0,277.0,194.0
2860500.000000001,-11449250.0,83.0,337.0,149.0,193.0
2860500.000000001,-11349250.0,85.0,322.0,134.0,189.0
2860500.000000001,-11249250.0,82.0,346.0,217.0,200.0
2860500.000000001,-11049250.0,81.0,360.0,153.0,185.0
2860500.000000001,-10949250.0,80.0,338.0,158.0,167.0
2860500.000000001,-10849250.0,80.0,333.0,341.0,219.0
2860500.000000001,-9249250.0,71.0,402.0,1962.0,391.0
2860500.000000001,-1049250.0,82.0,302.0,104.0,193.0
2860500.000000001,-949250.0,83.0,286.0,71.0,132.0
2860500.000000001,-849250.0,81.0,301.0,127.0,131.0
2860500.000000001,-749250.0,83.0,296.0,101.0,159.0
2860500.000000001,-649250.0,83.0,304.0,106.0,166.0
2860500.000000001,-549250.0,82.0,303.0,103.0,180.0
2860500.000000001,-449250.0,81.0,307.0,107.0,262.0
2860500.000000001,-349250.0,82.0,301.0,148.0,322.0
2860500.000000001,-249250.0,82.0,294.0,98.0,253.0
2860500.000000001,-149250.0,83.0,292.0,101.0,262.0
2860500.000000001,-49250.0,83.0,308.0,108.0,302.0
2860500.000000001,50750.0,83.0,288.0,134.0,253.0
2860500.000000001,150750.0,82.0,300.0,111.0,251.0
2860500.000000001,250750.0,81.0,281.0,115.0,253.0
2860500.000000001,350750.0,82.0,265.0,107.0,237.0
2860500.000000001,450750.0,83.0,286.0,138.0,243.0
2860500.000000001,550750.0,83.0,292.0,88.0,219.0
2860500.000000001,650750.0,82.0,291.0,58.0,239.0
2860500.000000001,750750.0,80.0,299.0,68.0,277.0
2860500.000000001,850750.0,84.0,311.0,118.0,229.0
2860500.000000001,950750.0,85.0,311.0,109.0,235.0
2860500.000000001,1050750.0,84.0,301.0,94.0,273.0
2860500.000000001,1150750.0,83.0,307.0,89.0,248.0
2860500.000000001,1250750.0,82.0,308.0,57.0,202.0
2860500.000000001,1350750.0,83.0,303.0,88.0,159.0
2860500.000000001,1450750.0,83.0,318.0,105.0,147.0
2860500.000000001,1550750.0,83.0,303.0,92.0,133.0
2860500.000000001,1650750.0,83.0,307.0,75.0,136.0
2860500.000000001,1750750.0,83.0,295.0,91.0,138.0
2860500.000000001,1850750.0,84.0,297.0,89.0,138.0
2860500.000000001,1950750.0,84.0,305.0,61.0,125.0
2860500.000000001,2050750.0,81.0,297.0,62.0,133.0
2860500.000000001,2150750.0,83.0,294.0,112.0,139.0
2860500.000000001,2250750.0,82.0,296.0,147.0,139.0
2860500.000000001,2350750.0,81.0,306.0,292.0,170.0
